stitch_flat_id,label_umls_id,detection_method,label_concept_name,meddra_concept_type,meddra_umls_id,indication_name,sider_version
CID100002250,C0001973,text_mention,"Alcoholic Intoxication, Chronic",PT,C0001973,Alcoholism,4.1
CID100002250,C0002962,NLP_indication,Angina Pectoris,PT,C0002962,Angina pectoris,4.1
CID100002250,C0004153,text_mention,Atherosclerosis,PT,C0003850,Arteriosclerosis,4.1
CID100002250,C0497247,text_mention,Increase in blood pressure,PT,C0497247,Blood pressure increased,4.1
CID100002250,C0020557,NLP_indication,Hypertriglyceridemia,PT,C0853692,Blood triglycerides increased,4.1
CID100002250,C0007222,NLP_indication,Cardiovascular Diseases,PT,C0007222,Cardiovascular disorder,4.1
CID100002250,C0007273,text_mention,Carotid Artery Diseases,PT,C0007273,Carotid artery disease,4.1
CID100002250,C0311277,text_mention,"Obesity, Abdominal",PT,C0311277,Central obesity,4.1
CID100002250,C0038454,NLP_indication,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident,4.1
CID100002250,C2712907,text_mention,Combined hyperlipidaemia,PT,C2712907,Combined hyperlipidaemia,4.1
CID100002250,C0010068,NLP_indication,Coronary heart disease,PT,C1956346,Coronary artery disease,4.1
CID100002250,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus,4.1
CID100002250,C0242339,NLP_indication,Dyslipidemias,PT,C0242339,Dyslipidaemia,4.1
CID100002250,C0023895,text_mention,Liver diseases,PT,C0239571,Foetor hepaticus,4.1
CID100002250,C0271650,text_mention,Impaired glucose tolerance,PT,C0271650,Glucose tolerance impaired,4.1
CID100002250,C0023895,text_mention,Liver diseases,PT,C0151763,Hepatocellular injury,4.1
CID100002250,C0151691,NLP_indication,High density lipoprotein decreased,PT,C0151691,High density lipoprotein decreased,4.1
CID100002250,C0853084,text_mention,High density lipoprotein increased,PT,C0853084,High density lipoprotein increased,4.1
CID100002250,C0020443,NLP_indication,Hypercholesterolemia,PT,C0020443,Hypercholesterolaemia,4.1
CID100002250,C0020473,text_mention,Hyperlipidemia,PT,C0020473,Hyperlipidaemia,4.1
CID100002250,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100002250,C0020557,NLP_indication,Hypertriglyceridemia,PT,C0020557,Hypertriglyceridaemia,4.1
CID100002250,C0020676,text_mention,Hypothyroidism,PT,C0020676,Hypothyroidism,4.1
CID100002250,C0021655,text_mention,Insulin Resistance,PT,C0021655,Insulin resistance,4.1
CID100002250,C0549634,text_mention,Lipids abnormal,PT,C0549634,Lipids abnormal,4.1
CID100002250,C0023895,text_mention,Liver diseases,PT,C0023895,Liver disorder,4.1
CID100002250,C0524620,text_mention,Metabolic Syndrome X,PT,C0524620,Metabolic syndrome,4.1
CID100002250,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction,4.1
CID100002250,C0027726,text_mention,Nephrotic Syndrome,PT,C0027726,Nephrotic syndrome,4.1
CID100002250,C0085096,text_mention,Peripheral Vascular Diseases,PT,C0085096,Peripheral vascular disorder,4.1
CID100002250,C0025322,text_mention,Premature Menopause,PT,C0025322,Premature menopause,4.1
CID100002250,C0035309,NLP_indication,Retinal Diseases,PT,C0035309,Retinal disorder,4.1
CID100002250,C0011860,NLP_indication,"Diabetes Mellitus, Non-Insulin-Dependent",PT,C0011860,Type 2 diabetes mellitus,4.1
CID100002250,C0020445,text_mention,"Hypercholesterolemia, Familial",PT,C0020445,Type II hyperlipidaemia,4.1
CID100002250,C0020479,NLP_indication,Hyperlipoproteinemia Type III,PT,C0020479,Type III hyperlipidaemia,4.1
CID100002250,C0020445,text_mention,"Hypercholesterolemia, Familial",PT,C0745103,Type IIa hyperlipidaemia,4.1
CID100002250,C0342881,NLP_indication,Homozygous familial hypercholesterolaemia,PT,C0745103,Type IIa hyperlipidaemia,4.1
CID100002250,C0043096,text_mention,Body Weight decreased,PT,C0043096,Weight decreased,4.1
CID100002265,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003864,Arthritis,4.1
CID100002265,C0002880,text_mention,Autoimmune hemolytic anemia,PT,C0002880,Autoimmune haemolytic anaemia,4.1
CID100002265,C0009324,text_mention,Ulcerative Colitis,PT,C0009324,Colitis ulcerative,4.1
CID100002265,C0010346,NLP_indication,Crohn Disease,PT,C0010346,Crohn's disease,4.1
CID100002265,C0011633,text_mention,Dermatomyositis,PT,C0011633,Dermatomyositis,4.1
CID100002265,C0520463,text_mention,Chronic active hepatitis,PT,C0520463,Hepatitis chronic active,4.1
CID100002265,C0043117,text_mention,"Purpura, Thrombocytopenic, Idiopathic",PT,C0043117,Idiopathic thrombocytopenic purpura,4.1
CID100002265,C0021390,NLP_precondition,Inflammatory Bowel Diseases,PT,C0021390,Inflammatory bowel disease,4.1
CID100002265,C0030809,text_mention,Pemphigus Vulgaris,PT,C0030807,Pemphigus,4.1
CID100002265,C0031036,text_mention,Polyarteritis Nodosa,PT,C0031036,Polyarteritis nodosa,4.1
CID100002265,C0085655,text_mention,Polymyositis,PT,C0085655,Polymyositis,4.1
CID100002265,C0009324,text_mention,Ulcerative Colitis,PT,C0033247,Proctocolitis,4.1
CID100002265,C0043117,text_mention,"Purpura, Thrombocytopenic, Idiopathic",PT,C0034150,Purpura,4.1
CID100002265,C0035435,text_mention,Rheumatism,PT,C3495832,Rheumatic disorder,4.1
CID100002265,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003873,Rheumatoid arthritis,4.1
CID100002265,C0024141,text_mention,"Lupus Erythematosus, Systemic",PT,C0024141,Systemic lupus erythematosus,4.1
CID100002265,C0019156,NLP_precondition,Hepatic Veno-Occlusive Disease,PT,C0019156,Venoocclusive liver disease,4.1
CID100002266,C0001144,NLP_indication,Acne Vulgaris,PT,C0702166,Acne,4.1
CID100002266,C0041834,NLP_indication,Erythema,PT,C0041834,Erythema,4.1
CID100002266,C0332563,NLP_indication,Papule,PT,C0332563,Papule,4.1
CID100002266,C0241157,NLP_indication,pustule,PT,C0085641,Rash pustular,4.1
CID100002266,C0035854,NLP_indication,Rosacea,PT,C0035854,Rosacea,4.1
CID100002267,C0009766,NLP_indication,Allergic Conjunctivitis,PT,C0009766,Conjunctivitis allergic,4.1
CID100002267,C0027424,NLP_indication,Nasal congestion (finding),PT,C0027424,Nasal congestion,4.1
CID100002267,C1260880,NLP_indication,Rhinorrhea,PT,C0027441,Nasopharyngitis,4.1
CID100002267,C0033774,NLP_indication,Pruritus,PT,C0033774,Pruritus,4.1
CID100002267,C2607914,NLP_indication,Allergic rhinitis (disorder),PT,C2607914,Rhinitis allergic,4.1
CID100002267,C0035457,NLP_indication,"Rhinitis, Allergic, Perennial",PT,C0848309,Rhinitis perennial,4.1
CID100002267,C0018621,NLP_indication,Hay fever,PT,C1322281,Rhinitis seasonal,4.1
CID100002267,C1260880,NLP_indication,Rhinorrhea,PT,C1260880,Rhinorrhoea,4.1
CID100002267,C0018621,NLP_indication,Hay fever,PT,C0018621,Seasonal allergy,4.1
CID100002267,C0037383,NLP_indication,Sneezing,PT,C0037383,Sneezing,4.1
CID100002267,C0032781,NLP_indication,Posterior rhinorrhea,PT,C2938875,Upper-airway cough syndrome,4.1
CID100002267,C0035460,NLP_indication,"Rhinitis, Vasomotor",PT,C0035460,Vasomotor rhinitis,4.1
CID100002269,C0000833,text_mention,Abscess,PT,C0000833,Abscess,4.1
CID100002269,C0702166,text_mention,Acne,PT,C0702166,Acne,4.1
CID100002269,C0149512,text_mention,Acute sinusitis,PT,C0149512,Acute sinusitis,4.1
CID100002269,C0600031,text_mention,Congenital absence of spleen,PT,C0600031,Asplenia,4.1
CID100002269,C0032302,text_mention,Mycoplasma pneumonia,PT,C1412002,Atypical pneumonia,4.1
CID100002269,C0004610,text_mention,Bacteremia,PT,C0004610,Bacteraemia,4.1
CID100002269,C0852859,text_mention,Blood culture negative,PT,C0852859,Blood culture negative,4.1
CID100002269,C0024117,text_mention,Chronic Obstructive Airway Disease,PT,C0085129,Bronchial hyperreactivity,4.1
CID100002269,C0006277,NLP_precondition,Bronchitis,PT,C0006277,Bronchitis,4.1
CID100002269,C0264344,text_mention,Bronchitis bacterial,PT,C0264344,Bronchitis bacterial,4.1
CID100002269,C0008677,text_mention,"Bronchitis, Chronic",PT,C0008677,Bronchitis chronic,4.1
CID100002269,C0007860,NLP_precondition,Uterine Cervicitis,PT,C0007860,Cervicitis,4.1
CID100002269,C0007947,NLP_indication,Chancroids,PT,C0007947,Chancroid,4.1
CID100002269,C0024117,text_mention,Chronic Obstructive Airway Disease,PT,C0024117,Chronic obstructive pulmonary disease,4.1
CID100002269,C0009763,NLP_indication,Conjunctivitis,PT,C0009763,Conjunctivitis,4.1
CID100002269,C0009768,NLP_indication,Bacterial conjunctivitis,PT,C0009768,Conjunctivitis bacterial,4.1
CID100002269,C0009768,NLP_indication,Bacterial conjunctivitis,PT,C0497209,Conjunctivitis infective,4.1
CID100002269,C0010674,text_mention,Cystic Fibrosis,PT,C0010674,Cystic fibrosis,4.1
CID100002269,C0687133,NLP_precondition,Drug Interactions,PT,C0687133,Drug interaction,4.1
CID100002269,C0015663,text_mention,Fasting,PT,C0015663,Fasting,4.1
CID100002269,C0151281,NLP_precondition,Genital ulceration,PT,C0151281,Genital ulceration,4.1
CID100002269,C0018081,text_mention,Gonorrhea,PT,C0018081,Gonorrhoea,4.1
CID100002269,C1306571,text_mention,Hepatic Insufficiency,PT,C0085605,Hepatic failure,4.1
CID100002269,C0086565,NLP_precondition,Liver Dysfunction,PT,C0086565,Hepatic function abnormal,4.1
CID100002269,C0021051,text_mention,Immunologic Deficiency Syndromes,PT,C0021051,Immunodeficiency,4.1
CID100002269,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection,4.1
CID100002269,C0948807,NLP_precondition,Hepatic impairment,PT,C0023895,Liver disorder,4.1
CID100002269,C0149725,text_mention,Lower respiratory tract infection,PT,C0149725,Lower respiratory tract infection,4.1
CID100002269,C0024198,text_mention,Lyme Disease,PT,C0024198,Lyme disease,4.1
CID100002269,C0221423,text_mention,Illness (finding),PT,C0231218,Malaise,4.1
CID100002269,C0026918,text_mention,Mycobacterium Infections,PT,C0026918,Mycobacterial infection,4.1
CID100002269,C0026916,NLP_precondition,Mycobacterium avium-intracellulare Infection,PT,C0026916,Mycobacterium avium complex infection,4.1
CID100002269,C0026916,NLP_precondition,Mycobacterium avium-intracellulare Infection,PT,C1328428,Mycobacterium test,4.1
CID100002269,C0205721,text_mention,"Infections, Hospital",PT,C0205721,Nosocomial infection,4.1
CID100002269,C0600260,text_mention,"Lung Diseases, Obstructive",PT,C0600260,Obstructive airways disorder,4.1
CID100002269,C0271429,NLP_precondition,Otitis media acute,PT,C0271429,Otitis media acute,4.1
CID100002269,C2363980,text_mention,Cross resistance,PT,C0853847,Pathogen resistance,4.1
CID100002269,C0242172,NLP_precondition,Pelvic Inflammatory Disease,PT,C0242172,Pelvic inflammatory disease,4.1
CID100002269,C0043167,text_mention,Pertussis,PT,C0043167,Pertussis,4.1
CID100002269,C0001344,NLP_indication,Acute pharyngitis,PT,C0031350,Pharyngitis,4.1
CID100002269,C0031350,NLP_precondition,Pharyngitis,PT,C0031350,Pharyngitis,4.1
CID100002269,C0036689,NLP_indication,Pharyngitis streptococcal,PT,C0036689,Pharyngitis streptococcal,4.1
CID100002269,C0857866,text_mention,Streptococcus pyogenes pharyngitis,PT,C0036689,Pharyngitis streptococcal,4.1
CID100002269,C0032285,text_mention,Pneumonia,PT,C0032285,Pneumonia,4.1
CID100002269,C0694549,NLP_precondition,Community acquired pneumonia,PT,C0032285,Pneumonia,4.1
CID100002269,C0339959,text_mention,Chlamydial pneumonia,PT,C0339959,Pneumonia chlamydial,4.1
CID100002269,C0032302,text_mention,Mycoplasma pneumonia,PT,C0032302,Pneumonia mycoplasmal,4.1
CID100002269,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100002269,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100002269,C0035243,NLP_precondition,Respiratory Tract Infections,PT,C0035243,Respiratory tract infection,4.1
CID100002269,C0035436,NLP_indication,Rheumatic Fever,PT,C3495832,Rheumatic disorder,4.1
CID100002269,C0035436,NLP_indication,Rheumatic Fever,PT,C0035436,Rheumatic fever,4.1
CID100002269,C0036916,text_mention,Sexually Transmitted Diseases,PT,C0036916,Sexually transmitted disease,4.1
CID100002269,C1262006,text_mention,Sinusitis bacterial,PT,C1262006,Sinusitis bacterial,4.1
CID100002269,C0039128,NLP_indication,Syphilis,PT,C0039128,Syphilis,4.1
CID100002269,C0040425,NLP_indication,Tonsillitis,PT,C0040425,Tonsillitis,4.1
CID100002269,C0040592,NLP_indication,Trachoma,PT,C0040592,Trachoma,4.1
CID100002269,C0041912,text_mention,Upper Respiratory Infections,PT,C0041912,Upper respiratory tract infection,4.1
CID100002269,C0041976,NLP_precondition,Urethritis,PT,C0041976,Urethritis,4.1
CID100002269,C1112709,text_mention,non-gonococcal urethritis (NGU),PT,C0041976,Urethritis,4.1
CID100002269,C0041976,NLP_precondition,Urethritis,PT,C1328337,Urethritis noninfective,4.1
CID100002274,C1112209,text_mention,Intraabdominal Infections,PT,C1112209,Abdominal infection,4.1
CID100002274,C0000833,NLP_indication,Abscess,PT,C0000833,Abscess,4.1
CID100002274,C0262380,text_mention,Asymptomatic bacteriuria,PT,C0262380,Asymptomatic bacteriuria,4.1
CID100002274,C0004610,text_mention,Bacteremia,PT,C0004610,Bacteraemia,4.1
CID100002274,C0010692,text_mention,Cystitis,PT,C0232849,Bladder pain,4.1
CID100002274,C0006277,text_mention,Bronchitis,PT,C0006277,Bronchitis,4.1
CID100002274,C0010674,text_mention,Cystic Fibrosis,PT,C0010674,Cystic fibrosis,4.1
CID100002274,C0010692,text_mention,Cystitis,PT,C0010692,Cystitis,4.1
CID100002274,C0010692,text_mention,Cystitis,PT,C0403632,Cystitis noninfective,4.1
CID100002274,C0014179,text_mention,Endometritis,PT,C0014179,Endometritis,4.1
CID100002274,C1262234,text_mention,Gynecological infection,PT,C0729565,Genital infection female,4.1
CID100002274,C0018081,text_mention,Gonorrhea,PT,C0018081,Gonorrhoea,4.1
CID100002274,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection,4.1
CID100002274,C0149725,text_mention,Lower respiratory tract infection,PT,C0149725,Lower respiratory tract infection,4.1
CID100002274,C0025289,text_mention,Meningitis,PT,C0025289,Meningitis,4.1
CID100002274,C0599918,text_mention,Nephrotoxicity,PT,C0595916,Nephropathy toxic,4.1
CID100002274,C0235280,text_mention,Ototoxicity,PT,C0235280,Ototoxicity,4.1
CID100002274,C0030455,text_mention,Parametritis,PT,C0030455,Parametritis,4.1
CID100002274,C0242172,text_mention,Pelvic Inflammatory Disease,PT,C0242172,Pelvic inflammatory disease,4.1
CID100002274,C0031154,text_mention,Peritonitis,PT,C0031154,Peritonitis,4.1
CID100002274,C0032285,text_mention,Pneumonia,PT,C0032285,Pneumonia,4.1
CID100002274,C0033817,text_mention,Pseudomonas Infections,PT,C0033817,Pseudomonas infection,4.1
CID100002274,C0034186,text_mention,Pyelonephritis,PT,C0034186,Pyelonephritis,4.1
CID100002274,C0036690,text_mention,Septicemia,PT,C0243026,Sepsis,4.1
CID100002274,C0041582,NLP_indication,Ulcer,PT,C0041582,Ulcer,4.1
CID100002274,C0042029,text_mention,Urinary tract infection,PT,C0042029,Urinary tract infection,4.1
CID100002274,C0043250,NLP_indication,Injury wounds,PT,C0043250,Wound,4.1
CID100002284,C0232841,text_mention,Bladder dysfunction,PT,C0232841,Bladder dysfunction,4.1
CID100002284,C0270611,text_mention,Brain Injuries,PT,C0270611,Brain injury,4.1
CID100002284,C0007789,NLP_precondition,Cerebral Palsy,PT,C0007789,Cerebral palsy,4.1
CID100002284,C0007820,NLP_precondition,Cerebrovascular Disorders,PT,C0007820,Cerebrovascular disorder,4.1
CID100002284,C0009024,NLP_indication,Clonus,PT,C0009024,Clonus,4.1
CID100002284,C0014544,NLP_precondition,Epilepsy,PT,C0014544,Epilepsy,4.1
CID100002284,C0018674,NLP_precondition,Craniocerebral Trauma,PT,C0018674,Head injury,4.1
CID100002284,C0876926,text_mention,Traumatic Brain Injury,PT,C0018674,Head injury,4.1
CID100002284,C0026826,text_mention,Muscle Hypertonia,PT,C0026826,Hypertonia,4.1
CID100002284,C0026769,NLP_indication,Multiple Sclerosis,PT,C0026769,Multiple sclerosis,4.1
CID100002284,C0026837,NLP_indication,Muscle Rigidity,PT,C0026837,Muscle rigidity,4.1
CID100002284,C0037763,NLP_indication,Spasm,PT,C0037763,Muscle spasms,4.1
CID100002284,C0026838,NLP_indication,Muscle Spasticity,PT,C0026838,Muscle spasticity,4.1
CID100002284,C0006111,NLP_precondition,Brain Diseases,PT,C0027765,Nervous system disorder,4.1
CID100002284,C0030193,NLP_indication,Pain,PT,C0030193,Pain,4.1
CID100002284,C0235063,NLP_precondition,Respiratory Depression,PT,C0855775,Pulmonary function test decreased,4.1
CID100002284,C0235063,NLP_precondition,Respiratory Depression,PT,C0235063,Respiratory depression,4.1
CID100002284,C0037928,NLP_indication,Spinal Cord Diseases,PT,C0037928,Spinal cord disorder,4.1
CID100002284,C0037929,text_mention,Spinal Cord Injuries,PT,C0037929,Spinal cord injury,4.1
CID100002307,C0004096,NLP_indication,Asthma,PT,C0004096,Asthma,4.1
CID100002307,C0024138,NLP_indication,"Lupus Erythematosus, Discoid",PT,C0024137,Cutaneous lupus erythematosus,4.1
CID100002307,C0013595,text_mention,Eczema,PT,C0013595,Eczema,4.1
CID100002307,C0021807,NLP_indication,Intertrigo,PT,C0021807,Intertrigo,4.1
CID100002307,C0023646,NLP_indication,Lichen Planus,PT,C0023646,Lichen planus,4.1
CID100002307,C0016397,text_mention,Focal Infection,PT,C0016397,Localised infection,4.1
CID100002307,C0027430,NLP_indication,Nasal Polyps,PT,C0027430,Nasal polyps,4.1
CID100002307,C0027822,NLP_indication,Neurodermatitis,PT,C0027822,Neurodermatitis,4.1
CID100002307,C0032584,NLP_indication,polyps,PT,C0032584,Polyp,4.1
CID100002307,C0033774,NLP_indication,Pruritus,PT,C0033774,Pruritus,4.1
CID100002307,C0033860,NLP_indication,Psoriasis,PT,C0033860,Psoriasis,4.1
CID100002307,C0035455,NLP_indication,Rhinitis,PT,C0035455,Rhinitis,4.1
CID100002307,C0848309,NLP_indication,Rhinitis perennial,PT,C0848309,Rhinitis perennial,4.1
CID100002307,C0036508,NLP_indication,Seborrheic dermatitis,PT,C0036508,Seborrhoeic dermatitis,4.1
CID100002307,C0037274,NLP_indication,Dermatologic disorders,PT,C0037274,Skin disorder,4.1
CID100002308,C0004096,NLP_indication,Asthma,PT,C0004096,Asthma,4.1
CID100002308,C0016397,text_mention,Focal Infection,PT,C0016397,Localised infection,4.1
CID100002308,C0027430,NLP_indication,Nasal Polyps,PT,C0027430,Nasal polyps,4.1
CID100002308,C0032584,NLP_indication,polyps,PT,C0032584,Polyp,4.1
CID100002308,C0035455,NLP_indication,Rhinitis,PT,C0035455,Rhinitis,4.1
CID100002311,C0002994,text_mention,Angioedema,PT,C0002994,Angioedema,4.1
CID100002311,C0085580,NLP_indication,Essential Hypertension,PT,C0085580,Essential hypertension,4.1
CID100002311,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension,4.1
CID100002311,C0857121,NLP_precondition,Hypertensive (finding),PT,C0020538,Hypertension,4.1
CID100002311,C0022658,NLP_precondition,Kidney Diseases,PT,C0022658,Nephropathy,4.1
CID100002311,C0035067,NLP_precondition,Renal Artery Stenosis,PT,C0035067,Renal artery stenosis,4.1
CID100002311,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure,4.1
CID100002311,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment,4.1
CID100002315,C0018802,text_mention,Congestive heart failure,PT,C0018802,Cardiac failure congestive,4.1
CID100002315,C0085580,NLP_indication,Essential Hypertension,PT,C0085580,Essential hypertension,4.1
CID100002315,C0027726,text_mention,Nephrotic Syndrome,PT,C0027726,Nephrotic syndrome,4.1
CID100002315,C0013604,NLP_indication,Edema,PT,C0013604,Oedema,4.1
CID100002337,C0038363,NLP_indication,Aphthous Stomatitis,PT,C0038363,Aphthous stomatitis,4.1
CID100002337,C0234215,NLP_indication,Sensory Discomfort,PT,C0234215,Discomfort,4.1
CID100002337,C0013456,text_mention,Earache,PT,C0013456,Ear pain,4.1
CID100002337,C0029878,text_mention,Otitis Externa,PT,C0029878,Otitis externa,4.1
CID100002337,C0271429,text_mention,Otitis media acute,PT,C0271429,Otitis media acute,4.1
